,# YTID,start_seconds,end_seconds,positive_labels,label_names
15932,g5ZYER6xNzw,30.0,40.0,"""/m/07pyf11""",Flap
15933,g5oKCEbc_dI,18.0,28.0,"""/m/04rlf,/m/07rwj3x""",Music | Whoop
15934,g6EfgPxb5eQ,30.0,40.0,"""/m/07rgkc5""",Static
15935,g6R02u-Ck_E,20.0,30.0,"""/m/01w250""",Whistling
15936,g6Xh92LGG6s,10.0,20.0,"""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""","Fowl | Crowing, cock-a-doodle-doo | Cluck | Chicken, rooster"
15937,g6c-VgqXwn4,30.0,40.0,"""/m/013y1f,/m/03gvt""",Organ | Hammond organ
15938,g6hEiX4XTcw,340.0,350.0,"""/m/06h7j,/m/09x0r,/t/dd00128""","Run | Speech | Outside, urban or manmade"
15939,g6hqQz_iuDQ,20.0,30.0,"""/m/03wwcy,/m/068hy,/m/07r67yg,/m/09x0r,/m/0bt9lr,/m/0jbk""","Doorbell | Domestic animals, pets | Ding-dong | Speech | Dog | Animal"
15940,g6pUopU5D0M,80.0,90.0,"""/m/07n_g""",Tuning fork
15941,g7IS2KxZzOo,230.0,240.0,"""/m/0164x2""",Music of Africa
15942,g7Ie365gjIU,90.0,100.0,"""/m/03q5_w""","Burping, eructation"
15943,g7PaLSUHQX0,390.0,400.0,"""/m/05_wcq""","Bird flight, flapping wings"
15944,g7VfzJy8fA0,390.0,400.0,"""/m/011k_j""",Timpani
15945,g7f_PNXDDPA,290.0,300.0,"""/m/07s04w4,/m/09x0r""",Snicker | Speech
15946,g7sVjiG-ytg,110.0,120.0,"""/m/04rlf,/m/05r5wn""",Music | Rattle (instrument)
15947,g7zWOJ1KzW8,10.0,20.0,"""/m/01d3sd""",Snoring
15948,g84bW1AIm78,30.0,40.0,"""/m/013y1f,/m/03gvt""",Organ | Hammond organ
15949,g8GCiTF3ti0,480.0,490.0,"""/m/04gxbd""","Power windows, electric windows"
15950,g8XTU3OalGs,320.0,330.0,"""/m/01s0ps,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0l14qv""",Electric piano | Music | Musical instrument | Keyboard (musical) | Piano | Synthesizer
15951,g8wdhSb01RY,0.0,10.0,"""/m/07pp_mv""",Alarm
15952,g974exoDt5g,20.0,30.0,"""/m/02p01q,/m/07pdjhy,/m/083vt""",Filing (rasp) | Rub | Wood
15953,g999s_foqIM,30.0,40.0,"""/m/0mbct""",Gong
15954,g9C5ZNz7ERE,0.0,10.0,"""/m/015jpf,/m/02c8p,/m/07cx4,/m/09x0r""","Dial tone | Telephone dialing, DTMF | Telephone | Speech"
15955,g9JVq7wfDIo,30.0,40.0,"""/m/0195fx,/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr""","Subway, metro, underground | Railroad car, train wagon | Train horn | Train whistle | Rail transport | Train"
15956,g9NduchHNsk,40.0,50.0,"""/m/02cz_7""",Beatboxing
15957,g9NycyNlkLs,480.0,490.0,"""/m/014yck,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128""","Aircraft engine | Vehicle | Speech | Fixed-wing aircraft, airplane | Aircraft | Outside, urban or manmade"
15958,g9UVvCUVOKg,30.0,40.0,"""/m/028sqc,/m/04rlf""",Music of Asia | Music
15959,g9bXkRnBeE0,90.0,100.0,"""/m/0316dw,/m/04rlf""",Typing | Music
15960,g9u5Isf49TA,30.0,40.0,"""/m/07s34ls""",Whir
15961,gAMHRrqhNM8,10.0,20.0,"""/m/0242l""",Coin (dropping)
15962,gAQiARaliPA,150.0,160.0,"""/m/0164x2,/m/04rlf""",Music of Africa | Music
15963,gAwrA4DsesA,190.0,200.0,"""/m/06bz3""",Radio
15964,gAx35x8O6Ts,110.0,120.0,"""/m/07szfh9""",Cacophony
15965,gBK9awUNdrc,260.0,270.0,"""/m/07s0dtb""",Gasp
15966,gBXb0mK7F1M,10.0,20.0,"""/m/068zj,/m/09x0r,/m/0jbk""",Pig | Speech | Animal
15967,gC416gpQrH4,0.0,10.0,"""/m/04rlf,/m/07p6fty,/m/09x0r""",Music | Shout | Speech
15968,gCK8evDrnTo,70.0,80.0,"""/m/01lsmm,/m/09x0r""",Scissors | Speech
15969,gCOorXAjVno,28.0,38.0,"""/m/04rmv""",Mouse
15970,gCSShNsw-_A,20.0,30.0,"""/m/04rlf,/m/06by7,/t/dd00036""",Music | Rock music | Angry music
15971,gCsAiF-rE-U,30.0,40.0,"""/m/03mb9,/m/0ggx5q""",House music | Dance music
15972,gDEQSJZXQBU,30.0,40.0,"""/m/05rj2,/m/09x0r""",Shuffling cards | Speech
15973,gDFfhqsN_s0,30.0,40.0,"""/m/04rlf,/m/07qlwh6,/m/09x0r""",Music | Squish | Speech
15974,gDH_OcepG4s,30.0,40.0,"""/m/0199g,/m/07yv9,/t/dd00125""","Bicycle | Vehicle | Inside, small room"
15975,gDLjyZzDFDQ,30.0,40.0,"""/m/03wvsk""",Hair dryer
15976,gDOzpPc-kKw,90.0,100.0,"""/m/02fs_r,/m/09x0r,/t/dd00125""","Beep, bleep | Speech | Inside, small room"
15977,gDbuZjNX370,120.0,130.0,"""/m/032n05,/m/04rlf""",Whale vocalization | Music
15978,gDchBd8mgMA,90.0,100.0,"""/m/07p78v5""",Zing
15979,gDr5NutZjvs,30.0,40.0,"""/m/01m4t""",Printer
15980,gE-k8wLw6cc,17.0,27.0,"""/m/01s0vc,/m/0fx9l""",Zipper (clothing) | Microwave oven
15981,gE4S_Xp0SS0,220.0,230.0,"""/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00129,/t/dd00130""","Motorcycle | Vehicle | Speech | Outside, rural or natural | Engine starting"
15982,gEHu1i3csEM,500.0,510.0,"""/m/02_nn,/m/04rlf""",Fart | Music
15983,gESVgMlALZI,30.0,40.0,"""/m/018vs,/m/04rlf,/m/07sbbz2""",Bass guitar | Music | Rock and roll
15984,gEWPYk1Wl4Y,20.0,30.0,"""/m/0239kh,/m/0ch8v""","Cowbell | Livestock, farm animals, working animals"
15985,gEYTdeQiFv8,30.0,40.0,"""/m/0192l,/m/085jw""","Bagpipes | Wind instrument, woodwind instrument"
15986,gEtq523Abjo,70.0,80.0,"""/m/027m70_""",Jingle bell
15987,gFFL2JwuNT8,0.0,10.0,"""/m/09x0r,/m/0gy1t2s""",Speech | Bicycle bell
15988,gFJnwQA_5vE,30.0,40.0,"""/m/04rlf,/m/07pjwq1""",Music | Buzz
15989,gFsrWHtBfkU,390.0,400.0,"""/m/03qc9zr""",Screaming
15990,gFtJiTh6EM8,20.0,30.0,"""/m/01hsr_,/m/07mzm6,/m/09x0r""",Sneeze | Wheeze | Speech
15991,gGSoyOmIQ4s,200.0,210.0,"""/m/081rb,/m/09x0r,/t/dd00125""","Writing | Speech | Inside, small room"
15992,gGYIXl2u47w,170.0,180.0,"""/m/03l9g""",Hammer
15993,gGmvLozUXgE,30.0,40.0,"""/m/03cl9h,/m/04rlf""","Ice cream truck, ice cream van | Music"
15994,gGyO6Isb6U4,30.0,40.0,"""/m/04rlf,/m/07pp8cl""",Music | Telephone bell ringing
15995,gH9or2aQqOg,300.0,310.0,"""/m/012f08,/m/07r04,/m/07yv9,/m/0btp2""","Motor vehicle (road) | Truck | Vehicle | Traffic noise, roadway noise"
15996,gHDFZnNYU0k,40.0,50.0,"""/m/0242l""",Coin (dropping)
15997,gHPr8AdCdY8,20.0,30.0,"""/m/07p_0gm,/m/07rcgpl,/m/0c1dj""",Throbbing | Hum | Sound effect
15998,gHrw2Kwl3OE,30.0,40.0,"""/m/04rlf,/m/07pkxdp""",Music | Lullaby
15999,gHsao-IhyQQ,51.0,61.0,"""/m/04229,/m/09x0r""",Jet engine | Speech
16000,gI-ovjTWBzo,340.0,350.0,"""/m/0192l,/m/085jw""","Bagpipes | Wind instrument, woodwind instrument"
16001,gI8-DecP-Gg,320.0,330.0,"""/m/04rlf,/m/07r67yg,/m/09x0r""",Music | Ding-dong | Speech
16002,gIFg6jvXgb4,500.0,510.0,"""/m/01b9nn,/m/02lkt,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0l14qv""",Reverberation | Electronic music | Effects unit | Guitar | Music | Musical instrument | Synthesizer
16003,gIQ4QrKXjCc,130.0,140.0,"""/m/01jnbd,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/t/dd00125""","Echo | Guitar | Music | Musical instrument | Plucked string instrument | Inside, small room"
16004,gIn9IaUUeco,30.0,40.0,"""/m/02cjck""",Theme music
16005,gIu2zUBnCgg,80.0,90.0,"""/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk""","Domestic animals, pets | Bow-wow | Dog | Animal"
16006,gJ0IPPgYiXg,100.0,110.0,"""/m/0140xf""",Christmas music
16007,gJ4anXTNa9k,48.0,58.0,"""/m/02_nn,/m/09x0r""",Fart | Speech
16008,gJMdzWZ088I,30.0,40.0,"""/m/07rgkc5""",Static
16009,gJZFFCUQvNo,0.0,10.0,"""/m/026fgl,/m/0dwsp,/m/0dwtp""","Wind chime | Marimba, xylophone | Glockenspiel"
16010,gJZUyOycu28,10.0,20.0,"""/m/09x0r,/m/0cj0r,/t/dd00128""","Speech | Pink noise | Outside, urban or manmade"
16011,gJfYTBeXHxs,30.0,40.0,"""/m/04rlf,/m/04wptg""",Music | Wedding music
16012,gK6tOai8TWg,150.0,160.0,"""/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0cdnk,/m/0ghcn6,/m/0jbk""","Sheep | Speech | Dog | Roaring cats (lions, tigers) | Growling | Animal"
16013,gK82V7CnLYg,0.0,8.0,"""/m/07pczhz""",Chop
16014,gKEIFL2uFgU,30.0,40.0,"""/m/0150b9""",Change ringing (campanology)
16015,gKMBk3js7e0,90.0,100.0,"""/m/03cczk,/m/04rlf,/m/04rmv,/m/0jbk""","Chewing, mastication | Music | Mouse | Animal"
16016,gKeGP-jPB50,30.0,40.0,"""/m/032n05""",Whale vocalization
16017,gKjKFZ30684,350.0,360.0,"""/m/07qc9xj,/m/09x0r""",Clicking | Speech
16018,gKleStoPi_8,70.0,80.0,"""/m/02qmj0d""",String section
16019,gLaD6O4j_bs,330.0,340.0,"""/m/01b82r,/m/083vt""",Sawing | Wood
16020,gLtg5zH_QTY,50.0,60.0,"""/m/09x0r,/m/0llzx""",Speech | Sewing machine
16021,gM0tP5XOHZ4,30.0,40.0,"""/m/07r_80w,/m/09d5_""",Hoot | Owl
16022,gMIfvgLZVwg,170.0,180.0,"""/m/0130jx,/m/02jz0l,/m/0838f""","Sink (filling or washing) | Water tap, faucet | Water"
16023,gMafv0t2D5g,40.0,50.0,"""/m/0k65p""",Hands
16024,gMgN50wSnNc,200.0,210.0,"""/m/04rlf,/m/0g293,/m/0ln16""",Music | Music of Latin America | Salsa music
16025,gMoKupL-GGM,70.0,80.0,"""/m/07c52,/m/09x0r""",Television | Speech
16026,gNCwn0-itgU,160.0,170.0,"""/m/01v1d8,/m/04rlf,/m/0m0jc""",Sampler | Music | Electronica
16027,gNhQxNWfN2w,110.0,120.0,"""/m/04rlf,/m/07s72n,/m/0cfdd""",Music | Dubstep | Drum machine
16028,gNn-zehJM60,0.0,10.0,"""/m/011k_j,/m/04rlf""",Timpani | Music
16029,gNoEumqV4cQ,30.0,40.0,"""/m/06hck5,/m/0l156k""",Steam whistle | Whistle
16030,gNpzuFPu6q8,50.0,60.0,"""/m/015lz1,/m/02p0sh1,/m/04rlf""",Singing | Traditional music | Music
16031,gODO5JO0r2U,300.0,310.0,"""/m/09x0r,/t/dd00001""",Speech | Baby laughter
16032,gOGAQpCc3xY,30.0,40.0,"""/m/04rlf,/m/07rrlb6""","Music | Splash, splatter"
16033,gOOtp-74_B0,190.0,200.0,"""/m/01y3hg,/m/09x0r""","Smoke detector, smoke alarm | Speech"
16034,gOhONZR_F7c,30.0,40.0,"""/m/0164x2,/m/04rlf""",Music of Africa | Music
16035,gOo8oH5Z5AU,220.0,230.0,"""/m/02y_763,/m/09x0r,/t/dd00125""","Sliding door | Speech | Inside, small room"
16036,gOpZefAm-y8,20.0,30.0,"""/m/096m7z""",Noise
16037,gOvilae4Cts,30.0,40.0,"""/m/07q0yl5,/m/09x0r""",Snort | Speech
16038,gPNBdfJ3LlU,40.0,50.0,"""/m/015lz1,/m/07pws3f""",Singing | Bang
16039,gPZscoUwABA,140.0,150.0,"""/m/032s66,/m/04zjc""","Gunshot, gunfire | Machine gun"
16040,gPypzLeZkwA,30.0,40.0,"""/m/07qlwh6,/m/09x0r""",Squish | Speech
16041,gQ8QaKjWAL4,160.0,170.0,"""/m/04rlf,/m/07brj""",Music | Tambourine
16042,gQb0aORITS4,120.0,130.0,"""/m/07rjzl8,/m/09x0r,/t/dd00125""","Slam | Speech | Inside, small room"
16043,gRGiTueWUVI,340.0,350.0,"""/m/04rlf,/m/0g293,/m/0ln16""",Music | Music of Latin America | Salsa music
16044,gRI8wTzSZFo,20.0,30.0,"""/m/09x0r,/m/0k65p,/t/dd00125""","Speech | Hands | Inside, small room"
16045,gRKPtP6TjGQ,140.0,150.0,"""/m/015lz1,/m/04rlf,/t/dd00004""",Singing | Music | Female singing
16046,gRT-1VDZ2cw,260.0,270.0,"""/m/026fgl,/m/0f8s22""",Wind chime | Chime
16047,gRo0NlLYvwE,30.0,40.0,"""/m/04rlf,/m/0l14gg""",Music | Soundtrack music
16048,gS6EJd0gxx8,80.0,90.0,"""/m/02_41""",Fire
16049,gSB8uFXl7-U,30.0,40.0,"""/m/04rlf,/m/0b9m1""",Music | Harmonic
16050,gSH1W5Aky_k,120.0,130.0,"""/m/04rlf,/m/07p6mqd,/m/09x0r,/t/dd00129""","Music | Slosh | Speech | Outside, rural or natural"
16051,gSYtFvD20HU,70.0,80.0,"""/m/015lz1,/m/01swy6,/m/04rlf""",Singing | Yodeling | Music
16052,gSelDRz8Qi8,10.0,20.0,"""/m/015lz1,/m/07pws3f""",Singing | Bang
16053,gSrLCII8iRE,40.0,50.0,"""/m/024dl,/m/09x0r""",Cash register | Speech
16054,gT504Sv_XD8,290.0,300.0,"""/m/012f08,/m/02mk9,/m/07pbtc8,/m/07yv9,/m/0k4j""","Motor vehicle (road) | Engine | Walk, footsteps | Vehicle | Car"
16055,gTFCK9TuLOQ,30.0,40.0,"""/m/01g50p,/m/04zmvq,/m/06d_3,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c,/m/0c1dj""","Railroad car, train wagon | Train whistle | Rail transport | Steam | Train | Hiss | Clickety-clack | Sound effect"
16056,gTL6LDcZh6o,20.0,30.0,"""/m/032n05,/m/0jbk""",Whale vocalization | Animal
16057,gTLVFxzj6CE,510.0,520.0,"""/m/012f08,/m/07phhsh,/m/07yv9,/m/0btp2,/m/0k4j""","Motor vehicle (road) | Rumble | Vehicle | Traffic noise, roadway noise | Car"
16058,gTX4SG70cEY,230.0,240.0,"""/m/04rlf,/m/07kc_""",Music | Theremin
16059,gTfZfybA1jo,10.0,20.0,"""/m/07pqn27,/m/07qwdck""",Bouncing | Ping
16060,gU1PDdat7Nw,170.0,180.0,"""/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr""","Subway, metro, underground | Railroad car, train wagon | Rail transport | Train"
16061,gUBxjQ6u1Vk,100.0,110.0,"""/m/0145m,/m/04rlf""",Afrobeat | Music
16062,gUKF_nucISY,30.0,40.0,"""/m/04rlf,/m/04rzd""",Music | Mandolin
16063,gUnmimbP_lE,10.0,20.0,"""/m/01w250""",Whistling
16064,gUpHlWC4gZ0,10.0,20.0,"""/m/02jz0l,/m/03dnzn,/m/0838f""","Water tap, faucet | Bathtub (filling or washing) | Water"
16065,gUxRhvNbsoE,10.0,20.0,"""/g/122z_qxw,/m/09x0r""",Firecracker | Speech
16066,gVBPeamgFro,40.0,50.0,"""/m/07ppn3j,/m/09x0r""",Sniff | Speech
16067,gVMoI2ukbtc,30.0,40.0,"""/m/04rlf,/m/06j6l""",Music | Rhythm and blues
16068,gVY3eNmnr5k,60.0,70.0,"""/m/04rlf,/m/07c6l,/m/09x0r,/t/dd00006""",Music | Trombone | Speech | Synthetic singing
16069,gV_lRn0pMm0,100.0,110.0,"""/m/03p19w,/m/09x0r""",Jackhammer | Speech
16070,gVfqMDr86Ks,30.0,40.0,"""/m/04rmv,/m/09x0r""",Mouse | Speech
16071,gVgfohZexjk,510.0,520.0,"""/m/014zdl""",Explosion
16072,gVxVSH8_Z2U,50.0,60.0,"""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""","Cattle, bovinae | Moo | Livestock, farm animals, working animals"
16073,gVynDIr35Ok,220.0,230.0,"""/m/03vt0,/m/09xqv""",Insect | Cricket
16074,gW33LYEvoaw,140.0,150.0,"""/m/03qjg,/m/085jw""","Harmonica | Wind instrument, woodwind instrument"
16075,gW9U5w-IaTo,120.0,130.0,"""/m/025_jnm""",Finger snapping
16076,gWMrFrICmNw,30.0,40.0,"""/m/04s8yn,/m/07r5c2p,/m/0jbk""",Crow | Caw | Animal
16077,gX-llX-PVjw,160.0,170.0,"""/m/01v_m0""",Sine wave
16078,gX8S48EH1VE,430.0,440.0,"""/m/04rlf,/m/05r5wn""",Music | Rattle (instrument)
16079,gX9OuOKLLTQ,70.0,80.0,"""/m/01kcd,/m/04fq5q,/m/04szw,/m/09x0r""",Brass instrument | Foghorn | Musical instrument | Speech
16080,gXBH4_kdnh0,320.0,330.0,"""/m/03wwcy,/m/07pp8cl,/m/07r67yg""",Doorbell | Telephone bell ringing | Ding-dong
16081,gXFi6q8lQN4,30.0,40.0,"""/m/03v3yw,/m/09x0r""",Keys jangling | Speech
16082,gXGvMW-GN2Y,70.0,80.0,"""/m/02fs_r,/m/09x0r""","Beep, bleep | Speech"
16083,gXRtfnb_M0U,28.0,38.0,"""/m/01rd7k,/m/025rv6n,/m/07svc2k""",Turkey | Fowl | Gobble
16084,gXSHC3rJExc,20.0,30.0,"""/m/03v3yw,/m/09x0r""",Keys jangling | Speech
16085,gXpwexewzTE,20.0,30.0,"""/m/0395lw""",Bell
16086,gY9rtF2vEOQ,20.0,30.0,"""/m/01hsr_""",Sneeze
16087,gYBXpwc6gdg,190.0,200.0,"""/m/04rlf,/m/07sr1lc,/t/dd00126""","Music | Yell | Inside, large room or hall"
16088,gYD1y9sEgRc,10.0,20.0,"""/m/01yrx,/m/02yds9,/m/068hy,/m/09x0r,/m/0jbk,/t/dd00125""","Cat | Purr | Domestic animals, pets | Speech | Animal | Inside, small room"
16089,gYVQJv7rIhk,30.0,40.0,"""/m/01swy6,/m/09x0r""",Yodeling | Speech
16090,gYnd_jZGGDk,230.0,240.0,"""/m/013y1f,/m/03gvt,/m/03xq_f""",Organ | Hammond organ | Electronic organ
16091,gZOsVXInWlQ,160.0,170.0,"""/m/027m70_""",Jingle bell
16092,gZbQi1Y9nUI,10.0,20.0,"""/m/07ptzwd""",Pump (liquid)
16093,gZiIK5M01jI,240.0,250.0,"""/m/015lz1,/m/04rlf,/t/dd00034""",Singing | Music | Tender music
16094,gZqEKl3OnwM,30.0,40.0,"""/m/04rlf,/m/07qv_x_""",Music | Shuffle
16095,gZrxUx_rZEw,30.0,40.0,"""/m/026fgl,/m/0f8s22""",Wind chime | Chime
16096,gZrz3rNvlw0,30.0,40.0,"""/m/07swgks,/m/09x0r""",Gurgling | Speech
16097,g_9mA0RQp7U,30.0,40.0,"""/m/01yrx,/m/068hy,/m/07mzm6,/m/0jbk""","Cat | Domestic animals, pets | Wheeze | Animal"
16098,g_awZ5g7_k8,90.0,100.0,"""/m/03v3yw,/m/09x0r""",Keys jangling | Speech
16099,g_l0TF4GKKc,60.0,70.0,"""/m/01swy6,/m/04rlf,/m/04szw""",Yodeling | Music | Musical instrument
16100,g_r6DauV5Rw,170.0,180.0,"""/m/0150b9""",Change ringing (campanology)
16101,ga09o-_3tbI,0.0,10.0,"""/m/015jpf,/m/09x0r""",Dial tone | Speech
16102,gaF9QavvzRA,380.0,390.0,"""/m/06hck5""",Steam whistle
16103,gaSh66CPny8,120.0,130.0,"""/m/0llzx""",Sewing machine
16104,gacHCaK5BKY,220.0,230.0,"""/m/04rlf,/m/07kc_""",Music | Theremin
16105,gan8BFoL4Mw,450.0,460.0,"""/m/026fgl,/m/0f8s22""",Wind chime | Chime
16106,gav-nv3HN9Q,130.0,140.0,"""/m/01d380,/m/07k1x,/m/0_ksk""",Drill | Tools | Power tool
16107,gb6znNVrhJ0,280.0,290.0,"""/m/07plct2""",Crushing
16108,gb8PG-5i5YI,510.0,520.0,"""/m/01kcd,/m/06ncr""",Brass instrument | Saxophone
16109,gbLRKnqxToE,20.0,30.0,"""/m/07st88b,/m/09ld4""",Croak | Frog
16110,gbZIgxwPSSs,40.0,50.0,"""/m/09x0r,/m/0llzx""",Speech | Sewing machine
16111,gb_8W9aBTSU,20.0,30.0,"""/m/03dnzn,/m/0838f""",Bathtub (filling or washing) | Water
16112,gc6s9fopyg8,20.0,30.0,"""/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129""","Aircraft engine | Vehicle | Fixed-wing aircraft, airplane | Aircraft | Outside, rural or natural"
16113,gcXWjpp6a1U,520.0,530.0,"""/m/02g901,/m/09x0r""","Electric shaver, electric razor | Speech"
16114,gcdqffsCWI8,30.0,40.0,"""/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md""",Drum | Drum roll | Rimshot | Snare drum | Bass drum | Percussion
16115,gcmOhhYcyAE,200.0,210.0,"""/m/09x0r,/t/dd00112,/t/dd00125""","Speech | Crumpling, crinkling | Inside, small room"
16116,gdDgkU7UrgQ,30.0,40.0,"""/m/07qz6j3,/m/09x0r""",Whimper | Speech
16117,gdEhvS9P1DI,10.0,20.0,"""/m/04rlf,/m/05w3f""",Music | Psychedelic rock
16118,gdSG69vFcuM,560.0,570.0,"""/m/0dxrf""",Frying (food)
16119,gdvxYM9H7_8,21.0,31.0,"""/m/06hck5""",Steam whistle
16120,ge4sIfBeiA8,0.0,7.0,"""/m/0939n_,/m/09x0r""",Gargling | Speech
16121,ge8qO4-wBvY,0.0,10.0,"""/m/01h8n0,/m/02zsn,/m/09x0r""","Conversation | Female speech, woman speaking | Speech"
16122,ge9Y8jgw54Y,430.0,440.0,"""/m/07q7njn,/m/09x0r""","Chink, clink | Speech"
16123,geQt8xd6Ofg,100.0,110.0,"""/m/0150b9""",Change ringing (campanology)
16124,gelP4l9me1Y,280.0,290.0,"""/m/028ght""",Applause
16125,geucyvw8z0Y,340.0,350.0,"""/m/04rlf,/m/04szw,/m/07brj""",Music | Musical instrument | Tambourine
16126,gf0yxlYk22g,0.0,10.0,"""/m/0199g,/m/0gy1t2s""",Bicycle | Bicycle bell
16127,gfIqYbQQq10,0.0,10.0,"""/m/04rlf,/t/dd00036""",Music | Angry music
16128,gffng5G4X4w,270.0,280.0,"""/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y""",Effects unit | Guitar | Music | Musical instrument | Chorus effect | Plucked string instrument
16129,gfgUPBApY7s,170.0,180.0,"""/m/07pp_mv,/m/09x0r""",Alarm | Speech
16130,gflxubunxyk,50.0,60.0,"""/m/01j3sz,/t/dd00001""",Laughter | Baby laughter
16131,gfsV97ZQbNQ,30.0,40.0,"""/m/04rlf,/m/07qdb04,/m/09x0r""",Music | Quack | Speech
16132,gg4mF4xZjfM,10.0,20.0,"""/m/03kmc9,/m/0dgbq""",Siren | Civil defense siren
16133,ggNSbi9Ss3s,30.0,40.0,"""/m/085jw,/m/0l14j_""","Wind instrument, woodwind instrument | Flute"
16134,ggOYjrzPNuQ,60.0,70.0,"""/m/01d380,/m/07k1x,/m/0_ksk""",Drill | Tools | Power tool
16135,ggwKZh6TsNU,30.0,40.0,"""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""","Cat | Domestic animals, pets | Meow | Speech | Animal"
16136,gh2cTFdUM74,210.0,220.0,"""/m/019jd,/m/05kq4,/m/0hsrw""","Boat, Water vehicle | Ocean | Sailboat, sailing ship"
16137,gh8fUXjRoTc,110.0,120.0,"""/m/02x984l,/m/09x0r""",Mechanical fan | Speech
16138,ghRkSa5fGgM,0.0,10.0,"""/m/07pqn27,/m/07yv9,/m/09x0r,/m/0k4j""",Bouncing | Vehicle | Speech | Car
16139,ghW2xZMvpIQ,30.0,40.0,"""/m/016cjb,/m/04rlf,/m/05rwpb""",Gospel music | Music | Independent music
16140,gi-Ajdnpfdc,30.0,40.0,"""/m/07qs1cx,/m/09x0r""",Crack | Speech
16141,giQhC1o1F18,30.0,40.0,"""/m/0d31p""",Vacuum cleaner
16142,giZni6C5rKk,110.0,120.0,"""/m/0150b9,/m/03w41f""",Change ringing (campanology) | Church bell
16143,gj-1ZPsbG-c,80.0,90.0,"""/m/01m2v,/m/09x0r""",Computer keyboard | Speech
16144,gj4ShUurFvQ,130.0,140.0,"""/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr""","Railroad car, train wagon | Train whistle | Rail transport | Train"
16145,gjUVlHHb67U,110.0,120.0,"""/m/04rlf,/m/0ggx5q""",Music | Dance music
16146,gjUvIrBXiT0,430.0,440.0,"""/m/07pp8cl,/m/09x0r""",Telephone bell ringing | Speech
16147,gjroPMQJ3M8,0.0,10.0,"""/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq""",Ambulance (siren) | Car alarm | Emergency vehicle | Siren | Police car (siren)
16148,gjuJGlGDrtw,80.0,90.0,"""/m/03vt0,/m/09f96,/m/09ld4,/m/0h2mp""","Insect | Mosquito | Frog | Fly, housefly"
16149,gjujPd1lP8E,0.0,10.0,"""/m/01qbl,/m/026t6,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md""",Cymbal | Drum | Hi-hat | Rimshot | Snare drum | Bass drum | Percussion
16150,gkB4KBHBV9g,130.0,140.0,"""/m/01s0ps,/m/05148p4,/m/05r5c""",Electric piano | Keyboard (musical) | Piano
16151,gkEvii5-vRE,30.0,40.0,"""/m/068hy,/m/07qz6j3,/m/0jbk""","Domestic animals, pets | Whimper | Animal"
16152,gkMbHlNAFig,30.0,40.0,"""/m/015lz1,/m/05rwpb""",Singing | Independent music
16153,gkRzab_dFG0,260.0,270.0,"""/m/09t49""",Rustling leaves
16154,gkYecNoQeAk,80.0,90.0,"""/m/04rlf,/m/074ft,/m/07brj""",Music | Song | Tambourine
16155,gkZv2QS6c70,180.0,190.0,"""/m/01lsmm""",Scissors
16156,gkokj7BhkAE,220.0,230.0,"""/m/028ght,/m/04rlf,/m/09x0r,/m/0l156b""",Applause | Music | Speech | Steelpan
16157,glfVYd7wA9w,30.0,40.0,"""/m/0239kh""",Cowbell
16158,gm5tHzVCBFs,110.0,120.0,"""/m/07pbtc8,/m/09x0r,/t/dd00129""","Walk, footsteps | Speech | Outside, rural or natural"
16159,gmIkYb8Wqgk,30.0,40.0,"""/m/03lty,/m/04rlf,/m/05r6t,/m/0dl5d""",Heavy metal | Music | Punk rock | Progressive rock
16160,gmd2HYT5pCk,0.0,10.0,"""/m/06xkwv,/m/07rcgpl""",Mains hum | Hum
16161,gmiwKI7gIZU,300.0,310.0,"""/m/0dl83""",Arrow
16162,gn8d-uO2Lwc,440.0,450.0,"""/m/07st88b,/m/09ld4""",Croak | Frog
16163,gndCxpBrPqg,0.0,10.0,"""/m/09x0r,/t/dd00121,/t/dd00125""","Speech | Boing | Inside, small room"
16164,gnnwvC0zhlI,0.0,10.0,"""/m/04rlf,/m/07r67yg,/t/dd00128""","Music | Ding-dong | Outside, urban or manmade"
16165,go-cSk9a1EY,30.0,40.0,"""/m/07rdhzs""","Whack, thwack"
